POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,Price_Lakhs,City,Locality,City_Grouped,Property_Id,Price_Per_SqFt,Log_Sqft,BHK_Sqft_Ratio,Is_RK,Is_Dealer_Or_Builder,Is_UC_RERA,Is_Resale_Ready,Is_Luxury
Dealer,0,1,2,BHK,1155.747837,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,37.4,Chandigarh,Zirakpur,Chandigarh,21277,3235.9999995396925,7.053367757891261,577.8739185,0,1,0,1,0
Dealer,1,0,2,BHK,935.0,0,1,"Saptarshi Park,Durgapur",28.648586,77.302071,18.7,Durgapur,Saptarshi Park,Other_City,21278,2000.0,6.841615476477592,467.5,0,1,0,0,0
Dealer,0,0,4,BHK,3039.027511,1,0,"Sector-81 Gurgaon,Gurgaon",28.388225,76.946376,190.0,Gurgaon,Sector-81 Gurgaon,Gurgaon,21279,6252.000000404077,8.019621844030372,759.75687775,0,1,0,0,1
Owner,0,0,1,BHK,560.0672081,1,1,"Aasara Hotgi Road,Solapur",17.58333,75.98333000000001,20.0,Solapur,Aasara Hotgi Road,Other_City,21280,3570.999999776634,6.329840698881945,560.0672081,0,0,0,1,0
Dealer,0,1,4,BHK,2040.066914,1,1,"Thane West,Mumbai",19.18,72.96333,500.0,Mumbai,Thane West,Mumbai,21281,24509.00000234012,7.621227947181789,510.0167285,0,1,0,1,1
Owner,0,0,2,BHK,953.0069011,1,1,"Sadbhavana Nagar,Nagpur",21.102912,79.094601,29.0,Nagpur,Sadbhavana Nagar,Nagpur,21282,3042.9999999503675,6.860670905279565,476.50345055,0,0,0,1,0
Dealer,0,1,1,BHK,649.2374727999999,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,14.9,Chandigarh,Zirakpur,Chandigarh,21283,2294.9999998829403,6.477337638937494,649.2374727999999,0,1,0,1,0
Dealer,0,0,3,BHK,1350.21097,1,1,"Gorewada,Lalitpur",24.69028,78.41889,48.0,Lalitpur,Gorewada,Lalitpur,21284,3555.000001222031,7.208756484169929,450.07032333333336,0,1,0,1,0
Dealer,0,1,3,BHK,1935.341984,1,1,"Yelahanka,Bangalore",13.11389,77.59833,88.0,Bangalore,Yelahanka,Bangalore,21285,4546.999999355153,7.568555896864797,645.1139946666666,0,1,0,1,0
Dealer,1,1,1,BHK,725.6016447000001,0,1,"Chembur (East),Lalitpur",19.05871,72.89969,120.0,Lalitpur,Chembur (East),Lalitpur,21286,16537.99999993302,6.58837838334083,725.6016447000001,0,1,1,0,0
Dealer,0,0,2,BHK,950.0577738,1,1,"Bevarly Park,Lalitpur",24.69028,78.41889,74.0,Lalitpur,Bevarly Park,Lalitpur,21287,7788.999999865061,6.857574811278488,475.0288869,0,1,0,1,0
Owner,0,0,3,BHK,1745.200698,1,1,"Channasandra,Bangalore",12.90489,77.519299,120.0,Bangalore,Channasandra,Bangalore,21288,6876.000000316296,7.465197677101745,581.733566,0,0,0,1,0
Dealer,0,0,2,BHK,829.8755187,1,1,"Sector-168 Noida,Noida",28.494868,77.410298,32.0,Noida,Sector-168 Noida,Noida,21289,3855.999999870824,6.722479986643182,414.93775935,0,1,0,1,0
Owner,0,0,3,BHK,1565.020975,1,1,"Shikaripalya,Bangalore",12.96991,77.59796,97.0,Bangalore,Shikaripalya,Bangalore,21290,6197.999998051145,7.356293270458496,521.6736583333333,0,0,0,1,0
Owner,0,0,3,BHK,1344.086022,1,1,"Sector-119 Noida,Noida",28.587711,77.403123,65.0,Noida,Sector-119 Noida,Noida,21291,4835.999998220353,7.204213246868109,448.02867399999997,0,0,0,1,0
Dealer,1,0,1,BHK,448.4792055,0,0,"Mahalunge,Pune",18.573994,73.753171,28.9,Pune,Mahalunge,Pune,21292,6443.999999460399,6.108089591440026,448.4792055,0,1,0,0,0
Dealer,1,1,4,BHK,1408.0332,0,1,"Thane West,Lalitpur",19.18,72.96333,190.0,Lalitpur,Thane West,Lalitpur,21293,13493.999999431831,7.250659074431585,352.0083,0,1,1,0,1
Owner,0,0,2,BHK,1096.9286,1,1,"Undri,Pune",18.452663,73.93104,55.0,Pune,Undri,Pune,21294,5013.999999635345,7.0011805926327035,548.4643,0,0,0,1,0
Dealer,0,0,2,BHK,849.7167611,1,1,"Valasaravakkam,Chennai",13.04394,80.17251,51.0,Chennai,Valasaravakkam,Chennai,21295,6001.999999856187,6.7460792425031535,424.85838055,0,1,0,1,0
Dealer,0,0,2,BHK,1259.74805,1,1,"Koba,Gandhinagar",23.1505,72.6399,42.0,Gandhinagar,Koba,Other_City,21296,3334.0000010319527,7.1394605142572445,629.874025,0,1,0,1,0
Dealer,0,0,3,BHK,1850.294365,1,1,"Sector-20 Panchkula,Panchkula",30.6665,76.8625,110.0,Panchkula,Sector-20 Panchkula,Other_City,21297,5945.000000040534,7.523640330183444,616.7647883333333,0,1,0,1,0
Owner,0,0,1,BHK,700.0259269,1,1,"Adajan,Surat",24.395822,78.989627,27.0,Surat,Adajan,Surat,21298,3856.9999999238603,6.552544871942652,700.0259269,0,0,0,1,0
Dealer,1,1,2,BHK,818.0216461,0,1,"Teen Haath Naka,Mumbai",18.96667,72.83333,130.0,Mumbai,Teen Haath Naka,Mumbai,21299,15892.000000218577,6.708110513418335,409.01082305,0,1,1,0,0
Dealer,0,0,2,BHK,809.5854922,1,1,"Hiranandani Estate,Lalitpur",19.255098,72.9815265,100.0,Lalitpur,Hiranandani Estate,Lalitpur,21300,12352.000000426886,6.697756816427333,404.7927461,0,1,0,1,0
Dealer,0,1,3,BHK,952.09759,1,0,"Manpada,Mumbai",19.239813,72.962722,160.0,Mumbai,Manpada,Mumbai,21301,16805.000000052518,6.85971730134947,317.3658633333333,0,1,0,0,1
Owner,0,0,3,BHK,1924.927815,1,1,"New Housing Colony,Ranchi",23.35556,85.33471999999999,80.0,Ranchi,New Housing Colony,Other_City,21302,4156.00000044677,7.563163112424139,641.642605,0,0,0,1,0
Owner,0,0,3,BHK,1600.224593,1,1,"Sahakara Nagar,Bangalore",13.064,77.58,85.5,Bangalore,Sahakara Nagar,Bangalore,21303,5342.99999975066,7.378523986106139,533.4081976666666,0,0,0,1,0
Owner,0,0,2,BHK,1350.21097,1,1,"Halar,Valsad",20.604366,72.92754000000001,16.0,Valsad,Halar,Other_City,21304,1185.0000004073436,7.208756484169929,675.105485,0,0,0,1,0
Owner,1,1,3,BHK,1625.256865,0,1,"Sector-150 Noida,Noida",28.429614,77.481711,87.0,Noida,Sector-150 Noida,Noida,21305,5353.0000010183,7.394036251185984,541.7522883333334,0,0,1,0,0
Dealer,0,0,3,BHK,1890.39932,1,1,"Sector-102 Gurgaon,Gurgaon",28.479440000000004,76.971432,89.0,Gurgaon,Sector-102 Gurgaon,Gurgaon,21306,4708.000000761744,7.5450722150593,630.1331066666667,0,1,0,1,0
Owner,0,1,2,BHK,1157.201353,1,1,"Old Madras Road,Bangalore",12.990758,77.656104,65.0,Bangalore,Old Madras Road,Bangalore,21307,5617.000000171967,7.054623522983029,578.6006765,0,0,0,1,0
Dealer,0,1,3,BHK,1700.013077,1,1,"Balewadi,Pune",18.097689000000003,74.735239,130.0,Pune,Balewadi,Pune,21308,7647.000000106469,7.438979280196999,566.6710256666667,0,1,0,1,0
Dealer,0,0,2,BHK,865.0634603,1,1,"Lohegaon,Pune",18.595456,73.946088,25.9,Pune,Lohegaon,Pune,21309,2993.999999840243,6.76395818566975,432.53173015,0,1,0,1,0
Dealer,0,0,2,BHK,1221.122112,1,1,"Kalamboli,Lalitpur",24.69028,78.41889,74.0,Lalitpur,Kalamboli,Lalitpur,21310,6060.000001048216,7.108344062725979,610.561056,0,1,0,1,0
Dealer,1,1,3,BHK,1486.486486,0,1,"Kharadi,Pune",18.5438,73.9438,110.0,Pune,Kharadi,Pune,21311,7400.000002421818,7.304843052336499,495.49549533333334,0,1,1,0,0
Owner,0,0,3,BHK,1365.019011,1,1,"Shatabdi Puram,Ghaziabad",28.6667,77.4333,35.9,Ghaziabad,Shatabdi Puram,Ghaziabad,21312,2630.0000007838717,7.219655957310612,455.00633700000003,0,0,0,1,0
Dealer,0,1,1,BHK,718.9468947,1,0,"Ghodbunder Road,Lalitpur",24.69028,78.41889,63.9,Lalitpur,Ghodbunder Road,Lalitpur,21313,8887.99999986981,6.579177451928782,718.9468947,0,1,0,0,0
Owner,0,0,2,BHK,999.000999,1,1,"Pratap Nagar,Jaipur",26.807408,75.83865899999999,50.0,Jaipur,Pratap Nagar,Jaipur,21314,5005.000000005005,6.907756277981638,499.5004995,0,0,0,1,0
Owner,0,1,2,BHK,1095.238095,1,1,"Kadugodi,Bangalore",12.995285,77.766797,46.0,Bangalore,Kadugodi,Bangalore,21315,4200.000000913044,6.99963968387828,547.6190475,0,0,0,1,0
Owner,0,1,3,BHK,1666.666667,1,1,"Sector-93 A Noida,Noida",21.0,77.0,100.0,Noida,Sector-93 A Noida,Noida,21316,5999.9999988,7.419180723019975,555.5555556666667,0,0,0,1,0
Owner,0,0,3,BHK,1460.248783,1,1,"Rachenahalli,Bangalore",13.219742000000002,76.698537,81.0,Bangalore,Rachenahalli,Bangalore,21317,5547.000000478685,7.287046679937343,486.74959433333333,0,0,0,1,0
Dealer,0,0,2,BHK,1003.11311,1,1,"Thergaon,Pune",18.615805,73.775025,58.0,Pune,Thergaon,Pune,21318,5781.999997986269,6.911859953268635,501.556555,0,1,0,1,0
Owner,0,0,2,BHK,832.1445554,1,1,"Santhosapuram,Chennai",13.09,80.27,35.0,Chennai,Santhosapuram,Chennai,21319,4205.999999985099,6.725207163005589,416.0722777,0,0,0,1,0
Dealer,1,1,4,BHK,3024.955886,0,1,"Kanjur Marg (East),Mumbai",19.221571,73.042474,600.0,Mumbai,Kanjur Marg (East),Mumbai,21320,19835.000000393393,8.01498231592082,756.2389715,0,1,1,0,1
Dealer,1,1,2,BHK,769.0515031,0,1,"JK Gram,Mumbai",18.96667,72.83333,99.0,Mumbai,JK Gram,Mumbai,21321,12873.00000077199,6.646457399753741,384.52575155,0,1,1,0,0
Owner,0,0,3,BHK,1913.121765,1,1,"Bhoganhalli,Bangalore",12.924893,77.700727,170.0,Bangalore,Bhoganhalli,Bangalore,21322,8885.999998018944,7.55701418806668,637.707255,0,0,0,1,1
Dealer,1,1,2,BHK,930.0147197,0,1,"Mira Road East,Maharashtra",19.2836,72.8675,69.5,Maharashtra,Mira Road East,Maharashtra,21323,7472.999999657963,6.836275087785808,465.00735985,0,1,1,0,0
Dealer,1,1,2,BHK,1096.394408,0,1,"Sultanpur Road,Lucknow",27.04965,80.851214,29.8,Lucknow,Sultanpur Road,Lucknow,21324,2717.999999138996,7.0006939289311925,548.197204,0,1,1,0,0
Dealer,0,1,3,BHK,1728.081321,1,1,"Chembur (East),Maharashtra",19.05871,72.89969,340.0,Maharashtra,Chembur (East),Maharashtra,21325,19675.00000539616,7.45534551812265,576.027107,0,1,0,1,1
Dealer,0,0,2,BHK,1290.322581,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,34.0,Chandigarh,Zirakpur,Chandigarh,21326,2634.999999275375,7.163422228728286,645.1612905,0,1,0,1,0
Owner,0,0,1,BHK,360.05760919999994,1,1,"Bhadrakali,Kolkata",22.675548000000003,88.352674,15.0,Kolkata,Bhadrakali,Kolkata,21327,4166.000000202191,5.8890375278724525,360.05760919999994,0,0,0,1,0
Dealer,1,1,2,BHK,1106.006466,0,1,"Pokhran-2,Mumbai",18.96667,72.83333,130.0,Mumbai,Pokhran-2,Mumbai,21328,11753.999998766734,7.009414773703321,553.003233,0,1,1,0,0
Dealer,0,1,3,BHK,1851.192595,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,52.0,Chandigarh,Zirakpur,Chandigarh,21329,2809.0000003484242,7.5241254027797915,617.0641983333334,0,1,0,1,0
Owner,0,0,2,BHK,965.3605906,1,1,"Tapukara,Bhiwadi",28.2102,76.8606,17.0,Bhiwadi,Tapukara,Other_City,21330,1760.999999951728,6.873537046754669,482.6802953,0,0,0,1,0
Owner,0,0,2,BHK,750.1119570000001,1,1,"Lake Gardens,Kolkata",22.507959,88.353262,33.5,Kolkata,Lake Gardens,Kolkata,21331,4466.000000050659,6.621554717883589,375.05597850000004,0,0,0,1,0
Owner,0,0,2,BHK,925.0693802,1,1,"Shipra Suncity. Indirapuram,Ghaziabad",28.63676,77.36315,40.0,Ghaziabad,Shipra Suncity. Indirapuram,Ghaziabad,21332,4324.000000016432,6.8309491564615,462.5346901,0,0,0,1,0
Owner,0,0,2,BHK,1240.03543,1,1,"Sector-137 Noida,Noida",28.506454,77.40956800000001,70.0,Noida,Sector-137 Noida,Noida,21333,5644.999998104893,7.1237013343538855,620.017715,0,0,0,1,0
Dealer,1,1,3,BHK,1694.72376,0,1,"Borivali (East),Lalitpur",19.235,72.8598,300.0,Lalitpur,Borivali (East),Lalitpur,21334,17702.00000028323,7.4358649257274,564.90792,0,1,1,0,1
Dealer,0,0,1,BHK,620.0177147999999,1,1,"Sector 23 Ulwe,Maharashtra",18.663883,73.767663,49.0,Maharashtra,Sector 23 Ulwe,Maharashtra,21335,7902.999999896133,6.4313596077746,620.0177147999999,0,1,0,1,0
Owner,0,0,2,BHK,980.0,1,1,"Ganesh Nagar,Jaipur",26.89364,75.775453,24.5,Jaipur,Ganesh Nagar,Jaipur,21336,2500.0,6.8885724595653635,490.0,0,0,0,1,0
Dealer,0,0,3,BHK,1665.329053,1,1,"Sector-74 Noida,Noida",28.577673,77.389781,83.0,Noida,Sector-74 Noida,Noida,21337,4983.999999908727,7.418378314028419,555.1096843333333,0,1,0,1,0
Dealer,0,0,2,BHK,960.1335838,1,1,"Vaibhav Khand,Ghaziabad",28.9196,76.8972,46.0,Ghaziabad,Vaibhav Khand,Ghaziabad,21338,4791.000000014789,6.868113404304791,480.0667919,0,1,0,1,0
Dealer,0,0,3,BHK,1503.358356,1,1,"Yelahanka New Town,Bangalore",13.101004,77.57871,76.1,Bangalore,Yelahanka New Town,Bangalore,21339,5062.000001282461,7.316121744745348,501.11945199999997,0,1,0,1,0
Dealer,1,1,3,BHK,833.25618,0,0,"Mulund (West),Maharashtra",19.1759,72.9522,180.0,Maharashtra,Mulund (West),Maharashtra,21340,21601.99999956796,6.726540525455409,277.75206,0,1,1,0,1
Dealer,1,1,3,BHK,2465.656921,0,1,"Chandivali,Maharashtra",18.58584,73.471734,420.0,Maharashtra,Chandivali,Maharashtra,21341,17034.000003117224,7.8106190395704,821.8856403333333,0,1,1,0,1
Dealer,0,1,2,BHK,1075.268817,1,1,"Andawa,Allahabad",25.427367,81.945121,29.0,Allahabad,Andawa,Other_City,21342,2697.0000005124302,6.9812555394450815,537.6344085,0,1,0,1,0
Dealer,1,0,2,BHK,1000.0,0,1,"Atchutapuram,Visakhapatnam",17.7,83.25,21.0,Visakhapatnam,Atchutapuram,Other_City,21343,2100.0,6.90875477931522,500.0,0,1,0,0,0
Dealer,0,0,4,BHK,3900.236067,1,1,"Sampigehalli,Bangalore",13.081616,77.620233,380.0,Bangalore,Sampigehalli,Bangalore,21344,9742.999999799757,8.269048722159194,975.05901675,0,1,0,1,1
Owner,0,0,3,BHK,1600.0,1,1,"Kadma,Jamshedpur",22.802995000000003,86.167625,60.0,Jamshedpur,Kadma,Other_City,21345,3750.0,7.3783837129967145,533.3333333333334,0,0,0,1,0
Owner,0,1,2,BHK,925.008259,1,1,"Noida Extension,Noida",28.579004,77.431173,28.0,Noida,Noida Extension,Noida,21346,3027.0000000075675,6.830883153612885,462.5041295,0,0,0,1,0
Dealer,1,1,2,BHK,1086.059066,0,1,"Bahadarabad,Haridwar",29.914435,78.055308,34.2,Haridwar,Bahadarabad,Other_City,21347,3149.0000010736067,6.991231224191382,543.029533,0,1,1,0,0
Dealer,0,1,4,BHK,1914.893617,1,0,"Bhoganhalli,Bangalore",12.924893,77.700727,180.0,Bangalore,Bhoganhalli,Bangalore,21348,9400.000000104445,7.55793943350289,478.72340425,0,1,0,0,1
Owner,0,0,2,BHK,1050.052503,1,1,"Thalambur,Chennai",12.852171,80.216826,60.0,Chennai,Thalambur,Chennai,21349,5713.9999979601025,6.957547324909912,525.0262515,0,0,0,1,0
Owner,0,0,3,BHK,1149.831948,1,1,"Chitrakoot,Jaipur",26.91667,75.86667,65.0,Jaipur,Chitrakoot,Jaipur,21350,5652.999998222349,7.048240392849226,383.277316,0,0,0,1,0
Dealer,0,0,4,BHK,2857.142857,1,0,"Sector-54 Gurgaon,Gurgaon",28.440728000000004,77.114195,350.0,Gurgaon,Sector-54 Gurgaon,Gurgaon,21351,12250.000000612501,7.95792734219512,714.28571425,0,1,0,0,1
Dealer,0,1,3,BHK,1852.54491,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,49.5,Chandigarh,Zirakpur,Chandigarh,21352,2672.0000002591028,7.524855252132696,617.5149700000001,0,1,0,1,0
Owner,0,0,1,BHK,600.0857265,1,1,"Uttarpara,Kolkata",22.67,88.35,14.0,Kolkata,Uttarpara,Kolkata,21353,2333.0000001258154,6.398737564130178,600.0857265,0,0,0,1,0
Builder,1,1,3,BHK,1500.197394,0,0,"Lalarpura,Jaipur",26.91667,75.86667,38.0,Jaipur,Lalarpura,Jaipur,21354,2533.000000665246,7.314018331314782,500.06579800000003,0,1,1,0,0
Owner,0,0,3,BHK,1960.01568,1,1,"Murugeshpalya,Bangalore",12.9576,77.6562,250.0,Bangalore,Murugeshpalya,Bangalore,21355,12755.00000081632,7.581217822084827,653.33856,0,0,0,1,1
Owner,0,0,1,BHK,588.0532343,1,1,"Near Fatak High School,Ratnagiri",18.538708,73.820859,19.0,Ratnagiri,Near Fatak High School,Other_City,21356,3230.999999960378,6.378516560382428,588.0532343,0,0,0,1,0
Owner,0,0,2,BHK,750.0,1,1,"Attibele,Bangalore",12.7768,77.76886999999999,23.4,Bangalore,Attibele,Bangalore,21357,3120.0,6.621405651764134,375.0,0,0,0,1,0
Owner,0,0,2,BHK,1100.110011,1,1,"Manjalpur,Vadodara",22.271214,73.188827,30.0,Vadodara,Manjalpur,Vadodara,21358,2727.000000002727,7.004074050895489,550.0550055,0,0,0,1,0
Dealer,1,0,4,BHK,2710.0271,0,0,"Sector-106 Gurgaon,Gurgaon",28.50437,76.996356,270.0,Gurgaon,Sector-106 Gurgaon,Gurgaon,21359,9963.0000009963,7.905082845760027,677.506775,0,1,0,0,1
Dealer,1,0,1,BHK,650.0221597999999,0,1,"Goregaon (West),Maharashtra",19.161955,72.839616,88.0,Maharashtra,Goregaon (West),Maharashtra,21360,13538.000000965507,6.478543681260571,650.0221597999999,0,1,0,0,0
Dealer,0,0,3,BHK,1618.929016,1,1,"Cambridge Layout,Bangalore",12.96991,77.59796,260.0,Bangalore,Cambridge Layout,Bangalore,21361,16060.000001877785,7.390137609982474,539.6430053333333,0,1,0,1,1
Dealer,1,0,3,BHK,1690.0,0,1,"Rajpur Road,Dehradun",30.33503,78.05482099999999,67.6,Dehradun,Rajpur Road,Other_City,21362,3999.9999999999995,7.43307534889858,563.3333333333334,0,1,0,0,0
Dealer,0,1,3,BHK,1054.852321,1,0,"Mulund (West),Maharashtra",19.1759,72.9522,290.0,Maharashtra,Mulund (West),Maharashtra,21363,27491.999991532462,6.962103606948749,351.6174403333334,0,1,0,0,1
Owner,0,0,3,BHK,1765.316719,1,1,"Thiruvalla,Pathanamthitta",9.416791,76.575686,68.0,Pathanamthitta,Thiruvalla,Other_City,21364,3851.9999991004447,7.476651707666053,588.4389063333333,0,0,0,1,0
Dealer,0,0,5,BHK,2750.008088,1,1,"Jacob Circle,Maharashtra",18.981738,72.829678,1700.0,Maharashtra,Jacob Circle,Maharashtra,21365,61818.00000582398,7.919722700942063,550.0016176,0,1,0,1,1
Dealer,1,1,3,BHK,919.9632015,0,1,"Mamurdi,Pune",18.673472,73.714564,60.0,Pune,Mamurdi,Pune,21366,6521.999999801079,6.825420080516805,306.6544005,0,1,1,0,0
Dealer,0,0,4,BHK,3301.237964,1,1,"Whitefield,Bangalore",12.9958935,77.761394,240.0,Bangalore,Whitefield,Bangalore,21367,7270.000000521017,8.102355688509686,825.309491,0,1,0,1,1
Dealer,0,0,4,BHK,6820.8284810000005,1,1,"Jayanagar,Bangalore",12.925,77.595,820.0,Bangalore,Jayanagar,Bangalore,21368,12022.000000207892,8.827882820622067,1705.2071202500001,0,1,0,1,1
Dealer,0,1,3,BHK,1870.07874,1,1,"4 Bunglows,Mumbai",19.128324,72.825408,380.0,Mumbai,4 Bunglows,Mumbai,21369,20320.00000171116,7.534270409835384,623.3595799999999,0,1,0,1,1
Dealer,0,0,3,BHK,1433.038041,1,1,"J.P Nagar,Mysore",12.261327,76.644706,55.0,Mysore,J.P Nagar,Other_City,21370,3837.999999052363,7.26824954870171,477.679347,0,1,0,1,0
Dealer,1,1,1,BHK,386.2768422,0,0,"Pokhran-2,Lalitpur",24.69028,78.41889,61.7,Lalitpur,Pokhran-2,Lalitpur,21371,15972.999998807592,5.959139791807657,386.2768422,0,1,1,0,0
Dealer,0,1,3,BHK,1832.760596,1,1,"Balewadi Phata,Pune",18.097689000000003,74.735239,160.0,Pune,Balewadi Phata,Pune,21372,8729.999998319474,7.514124107763606,610.9201986666667,0,1,0,1,1
Owner,0,0,3,BHK,1586.042823,1,1,"Payyambalam,Kannur",11.86889,75.35556,60.0,Kannur,Payyambalam,Other_City,21373,3783.0000003726254,7.369627703779245,528.680941,0,0,0,1,0
Owner,0,0,2,BHK,1271.070615,1,1,"Dindoli,Surat",21.142359,72.862596,27.9,Surat,Dindoli,Surat,21374,2195.0000000590053,7.148401257296277,635.5353075,0,0,0,1,0
Owner,0,0,3,BHK,1448.064606,1,1,"Sas Nagar,Mohali",30.682453,76.75695999999999,52.0,Mohali,Sas Nagar,Mohali,21375,3590.999999899176,7.278673527938185,482.688202,0,0,0,1,0
Dealer,0,0,3,BHK,2350.176263,1,1,"Hebbal,Bangalore",13.04034,77.591347,200.0,Bangalore,Hebbal,Bangalore,21376,8510.000000795686,7.7626710193579305,783.3920876666666,0,1,0,1,1
Dealer,0,0,2,BHK,1233.585356,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,31.0,Bhiwadi,Alwar Bypass Road,Other_City,21377,2513.00000030156,7.118490448557844,616.792678,0,1,0,1,0
Dealer,1,1,1,BHK,413.0262113,0,1,"Ambernath,Lalitpur",24.6902,78.416,26.0,Lalitpur,Ambernath,Lalitpur,21378,6294.999999676776,6.025929284140014,413.0262113,0,1,1,0,0
Dealer,0,1,1,BHK,451.0571652,1,0,"Hinjewadi,Pune",18.5853,73.7413,28.8,Pune,Hinjewadi,Pune,21379,6385.0000004389685,6.113808643516778,451.0571652,0,1,0,0,0
Owner,0,0,2,BHK,999.1311902999998,1,1,"Sayan,Surat",21.31694,72.87778,11.5,Surat,Sayan,Surat,21380,1150.9999999646695,6.907886460677442,499.5655951499999,0,0,0,1,0
Owner,0,0,2,BHK,1000.0,1,1,"Junwani,Bhilai",21.201983,81.374348,20.0,Bhilai,Junwani,Other_City,21381,2000.0,6.90875477931522,500.0,0,0,0,1,0
Owner,0,0,3,BHK,1756.2533260000002,1,1,"Kanakpura Road,Bangalore",12.896796,77.5724,99.0,Bangalore,Kanakpura Road,Bangalore,21382,5637.000000761848,7.471507258784341,585.4177753333335,0,0,0,1,0
Owner,0,0,2,BHK,930.0883583999998,1,1,"Ambegaon,Pune",19.116670000000003,73.73333000000001,60.0,Pune,Ambegaon,Pune,21383,6450.999999958714,6.836354179755424,465.0441791999999,0,0,0,1,0
Dealer,1,1,1,BHK,634.8914244,0,1,"Ravet,Pune",18.651598,73.735448,34.5,Pune,Ravet,Pune,21384,5433.9999997013665,6.455027832414226,634.8914244,0,1,1,0,0
Owner,0,0,3,BHK,1390.076989,1,1,"Kundalahalli Colony,Bangalore",12.97045,77.712284,65.0,Bangalore,Kundalahalli Colony,Bangalore,21385,4675.999999594267,7.237833538342916,463.3589963333333,0,0,0,1,0
Owner,0,0,3,BHK,1200.192031,1,1,"Katara Hills,Bhopal",23.185756,77.498465,25.0,Bhopal,Katara Hills,Other_City,21386,2082.999999522576,7.091069701888035,400.06401033333333,0,0,0,1,0
Dealer,1,0,2,BHK,651.1829824,0,1,"Manpada,Mumbai",19.239813,72.962722,120.0,Mumbai,Manpada,Mumbai,21387,18428.00000051107,6.480325170405171,325.5914912,0,1,0,0,0
Owner,0,0,2,BHK,1000.0,1,1,"Nandan Van,Nagpur",21.15389,79.08306,32.0,Nagpur,Nandan Van,Nagpur,21388,3200.0,6.90875477931522,500.0,0,0,0,1,0
Owner,0,0,2,BHK,851.1673152000001,1,1,"Lower Car Street,Mangalore",12.87028,74.88056,35.0,Mangalore,Lower Car Street,Other_City,21389,4111.999999879694,6.74778288689214,425.58365760000004,0,0,0,1,0
Dealer,0,1,2,BHK,959.0486238,1,1,"Wadala,Lalitpur",24.69028,78.41889,200.0,Lalitpur,Wadala,Lalitpur,21390,20853.999999243835,6.866983932970891,479.5243119,0,1,0,1,1
Owner,0,0,2,BHK,1149.865849,1,1,"Alwar Bhiwadi Road,Bhiwadi",28.21,76.87,30.0,Bhiwadi,Alwar Bhiwadi Road,Other_City,21391,2608.9999999643437,7.048269850235028,574.9329245,0,0,0,1,0
Dealer,0,0,2,BHK,925.008259,1,1,"Thane West,Mumbai",19.18,72.96333,140.0,Mumbai,Thane West,Mumbai,21392,15135.000000037839,6.830883153612885,462.5041295,0,1,0,1,0
Dealer,0,1,4,BHK,3430.0156460000003,1,1,"Hiranandani Estate,Mumbai",19.255098,72.9815265,570.0,Mumbai,Hiranandani Estate,Mumbai,21393,16617.999998475807,8.140611603034587,857.5039115000001,0,1,0,1,1
Dealer,0,0,1,BHK,650.0,1,1,"Sector 22 Kamothe,Lalitpur",23.234655,72.651815,39.0,Lalitpur,Sector 22 Kamothe,Lalitpur,21394,6000.0,6.478509642208569,650.0,0,1,0,1,0
Dealer,0,1,2,BHK,1180.106772,1,1,"Sector 19 Ulwe,Maharashtra",19.049989,73.077321,84.0,Maharashtra,Sector 19 Ulwe,Maharashtra,21395,7117.999997376508,7.074207220239498,590.053386,0,1,0,1,0
Owner,0,0,2,BHK,1200.192031,1,1,"Subhanpura,Vadodara",22.318485,73.162544,25.0,Vadodara,Subhanpura,Vadodara,21396,2082.999999522576,7.091069701888035,600.0960155,0,0,0,1,0
Dealer,0,0,5,BHK,4000.0,1,1,"Andheri (West),Maharashtra",19.139348,72.820458,1000.0,Maharashtra,Andheri (West),Maharashtra,21397,25000.0,8.294299608857235,800.0,0,1,0,1,1
Dealer,0,0,3,BHK,1612.903226,1,1,"7th Phase JP Nagar,Bangalore",35.0,136.0,120.0,Bangalore,7th Phase JP Nagar,Bangalore,21398,7439.999999107201,7.386410887924468,537.6344086666667,0,1,0,1,0
Dealer,1,0,1,BHK,443.1103488,0,0,"Dharapur,Guwahati",26.137220000000003,91.62778,15.5,Guwahati,Dharapur,Other_City,21399,3497.9999997689065,6.096073064886266,443.1103488,0,1,0,0,0
Dealer,0,0,1,BHK,580.00435,1,1,"Tambe Nagar,Mumbai",18.96667,72.83333,80.0,Mumbai,Tambe Nagar,Mumbai,21400,13793.000000775855,6.364758243915105,580.00435,0,1,0,1,0
Owner,0,0,2,BHK,831.0249307,1,1,"New Town,Kolkata",22.5922,88.484911,45.0,Kolkata,New Town,Kolkata,21401,5415.000000312265,6.723862405155927,415.51246535,0,0,0,1,0
Owner,0,0,2,BHK,915.3318078,1,1,"Gamharia,Jamshedpur",22.801831,86.11327299999999,20.0,Jamshedpur,Gamharia,Other_City,21402,2184.9999999530223,6.820378534672178,457.6659039,0,0,0,1,0
